ECPRI version,ECPRI Data Format Ecpri Message,Ecpri Payload Length,ecpriPcid,ecpriSeqid,dataDirection,payloadVersion,filterIndex,frameId,SubframeId,SlotId,Symbolid,SectionsID,rb,StartPrb,NumOfPrb,Sampling ,ByteStart,ByteEnd,TimeStamp(s),TimeStamp(us/ns),PacketOffsetTo10ms(ns),PacketOffsetTo10ms(utu),N1,PacketAdvanceToAif(ns)
1,0,1300,0,38784,1,1,0,244,7,1,10,1,0,92,46,9,5992555,5993842,315965949,327600451,7600451,9339434,756,-256840.7
1,0,1272,0,39040,1,1,0,244,7,1,10,1,0,138,45,9,5993897,5995156,315965949,327600935,7600935,9340029,756,-256356.7
1,0,1272,0,39296,1,1,0,244,7,1,10,1,0,183,45,9,5995211,5996470,315965949,327601420,7601420,9340625,756,-255871.7
1,0,1272,0,39552,1,1,0,244,7,1,10,1,0,228,45,9,5996525,5997784,315965949,327601896,7601896,9341210,756,-255395.7
1,0,1300,128,38272,1,1,0,244,7,1,10,1,0,0,46,9,5997839,5999126,315965949,327602392,7602392,9341819,756,-254899.7
1,0,1300,128,38528,1,1,0,244,7,1,10,1,0,46,46,9,5999181,6000468,315965949,327602884,7602884,9342424,756,-254407.7
1,0,1300,128,38784,1,1,0,244,7,1,10,1,0,92,46,9,6000523,6001810,315965949,327603369,7603369,9343020,756,-253922.7
1,0,1272,128,39040,1,1,0,244,7,1,10,1,0,138,45,9,6001865,6003124,315965949,327603853,7603853,9343615,756,-253438.7
1,0,1272,128,39296,1,1,0,244,7,1,10,1,0,183,45,9,6003179,6004438,315965949,327604337,7604337,9344209,756,-252954.7
1,0,1272,128,39552,1,1,0,244,7,1,10,1,0,228,45,9,6004493,6005752,315965949,327604813,7604813,9344794,756,-252478.7
1,0,1300,0,39808,1,1,0,244,7,1,11,1,0,0,46,9,6005967,6007254,315965949,327635168,7635168,9382094,756,-257800.8
1,0,1300,0,40064,1,1,0,244,7,1,11,1,0,46,46,9,6007309,6008596,315965949,327635660,7635660,9382699,756,-257308.8
1,0,1300,0,40320,1,1,0,244,7,1,11,1,0,92,46,9,6008651,6009938,315965949,327636145,7636145,9383295,756,-256823.8
1,0,1272,0,40576,1,1,0,244,7,1,11,1,0,138,45,9,6009993,6011252,315965949,327636629,7636629,9383890,756,-256339.8
1,0,1272,0,40832,1,1,0,244,7,1,11,1,0,183,45,9,6011307,6012566,315965949,327637113,7637113,9384484,756,-255855.8
1,0,1272,0,41088,1,1,0,244,7,1,11,1,0,228,45,9,6012621,6013880,315965949,327637589,7637589,9385069,756,-255379.8
1,0,1300,128,39808,1,1,0,244,7,1,11,1,0,0,46,9,6013935,6015222,315965949,327638085,7638085,9385679,756,-254883.8
1,0,1300,128,40064,1,1,0,244,7,1,11,1,0,46,46,9,6015277,6016564,315965949,327638582,7638582,9386290,756,-254386.8
1,0,1300,128,40320,1,1,0,244,7,1,11,1,0,92,46,9,6016619,6017906,315965949,327639066,7639066,9386884,756,-253902.8
1,0,1272,128,40576,1,1,0,244,7,1,11,1,0,138,45,9,6017961,6019220,315965949,327639550,7639550,9387479,756,-253418.8
1,0,1272,128,40832,1,1,0,244,7,1,11,1,0,183,45,9,6019275,6020534,315965949,327640034,7640034,9388074,756,-252934.8
1,0,1272,128,41088,1,1,0,244,7,1,11,1,0,228,45,9,6020589,6021848,315965949,327640511,7640511,9388660,756,-252457.8
1,0,1300,0,41344,1,1,0,244,7,1,12,1,0,0,46,9,6021903,6023190,315965949,327670861,7670861,9425954,756,-257784.8
1,0,1300,0,41600,1,1,0,244,7,1,12,1,0,46,46,9,6023245,6024532,315965949,327671354,7671354,9426560,756,-257291.8
1,0,1300,0,41856,1,1,0,244,7,1,12,1,0,92,46,9,6024587,6025874,315965949,327671838,7671838,9427155,756,-256807.8
1,0,1272,0,42112,1,1,0,244,7,1,12,1,0,138,45,9,6025929,6027188,315965949,327672322,7672322,9427749,756,-256323.8
1,0,1272,0,42368,1,1,0,244,7,1,12,1,0,183,45,9,6027243,6028502,315965949,327672806,7672806,9428344,756,-255839.8
1,0,1272,0,42624,1,1,0,244,7,1,12,1,0,228,45,9,6028557,6029816,315965949,327673282,7673282,9428929,756,-255363.8
1,0,1300,128,41344,1,1,0,244,7,1,12,1,0,0,46,9,6029871,6031158,315965949,327673779,7673779,9429540,756,-254866.8
1,0,1300,128,41600,1,1,0,244,7,1,12,1,0,46,46,9,6031213,6032500,315965949,327674271,7674271,9430144,756,-254374.8
1,0,1300,128,41856,1,1,0,244,7,1,12,1,0,92,46,9,6032555,6033842,315965949,327674755,7674755,9430739,756,-253890.8
1,0,1272,128,42112,1,1,0,244,7,1,12,1,0,138,45,9,6033897,6035156,315965949,327675240,7675240,9431335,756,-253405.8
1,0,1272,128,42368,1,1,0,244,7,1,12,1,0,183,45,9,6035211,6036470,315965949,327675724,7675724,9431930,756,-252921.8
1,0,1272,128,42624,1,1,0,244,7,1,12,1,0,228,45,9,6036525,6037784,315965949,327676200,7676200,9432515,756,-252445.8
1,0,1300,0,42880,1,1,0,244,7,1,13,1,0,0,46,9,6037839,6039126,315965949,327706604,7706604,9469875,756,-257718.9
1,0,1300,0,43136,1,1,0,244,7,1,13,1,0,46,46,9,6039181,6040468,315965949,327707096,7707096,9470480,756,-257226.9
1,0,1300,0,43392,1,1,0,244,7,1,13,1,0,92,46,9,6040523,6041810,315965949,327707580,7707580,9471074,756,-256742.9
1,0,1272,0,43648,1,1,0,244,7,1,13,1,0,138,45,9,6041865,6043124,315965949,327708064,7708064,9471669,756,-256258.9
1,0,1272,0,43904,1,1,0,244,7,1,13,1,0,183,45,9,6043179,6044438,315965949,327708548,7708548,9472264,756,-255774.9
1,0,1272,0,44160,1,1,0,244,7,1,13,1,0,228,45,9,6044493,6045752,315965949,327709025,7709025,9472850,756,-255297.9
1,0,1300,128,42880,1,1,0,244,7,1,13,1,0,0,46,9,6045807,6047094,315965949,327709521,7709521,9473459,756,-254801.9
1,0,1300,128,43136,1,1,0,244,7,1,13,1,0,46,46,9,6047149,6048436,315965949,327710013,7710013,9474064,756,-254309.9
1,0,1300,128,43392,1,1,0,244,7,1,13,1,0,92,46,9,6048491,6049778,315965949,327710498,7710498,9474660,756,-253824.9
1,0,1272,128,43648,1,1,0,244,7,1,13,1,0,138,45,9,6049833,6051092,315965949,327710982,7710982,9475255,756,-253340.9
1,0,1272,128,43904,1,1,0,244,7,1,13,1,0,183,45,9,6051147,6052406,315965949,327711466,7711466,9475849,756,-252856.9
1,0,1272,128,44160,1,1,0,244,7,1,13,1,0,228,45,9,6052461,6053720,315965949,327711942,7711942,9476434,756,-252380.9
1,0,1300,0,44416,1,1,0,244,8,0,0,1,0,0,46,9,6053775,6055062,315965949,327742687,7742687,9514214,756,-257313
1,0,1300,0,44672,1,1,0,244,8,0,0,1,0,46,46,9,6055117,6056404,315965949,327743180,7743180,9514820,756,-256820
1,0,1300,0,44928,1,1,0,244,8,0,0,1,0,92,46,9,6056459,6057746,315965949,327743664,7743664,9515414,756,-256336
1,0,1272,0,45184,1,1,0,244,8,0,0,1,0,138,45,9,6057801,6059060,315965949,327744148,7744148,9516009,756,-255852
1,0,1272,0,45440,1,1,0,244,8,0,0,1,0,183,45,9,6059115,6060374,315965949,327744632,7744632,9516604,756,-255368
1,0,1272,0,45696,1,1,0,244,8,0,0,1,0,228,45,9,6060429,6061688,315965949,327745109,7745109,9517190,756,-254891
1,0,1300,128,44416,1,1,0,244,8,0,0,1,0,0,46,9,6061743,6063030,315965949,327745605,7745605,9517799,756,-254395
1,0,1300,128,44672,1,1,0,244,8,0,0,1,0,46,46,9,6063085,6064372,315965949,327746097,7746097,9518404,756,-253903
1,0,1300,128,44928,1,1,0,244,8,0,0,1,0,92,46,9,6064427,6065714,315965949,327746582,7746582,9519000,756,-253418
1,0,1272,128,45184,1,1,0,244,8,0,0,1,0,138,45,9,6065769,6067028,315965949,327747066,7747066,9519595,756,-252934
1,0,1272,128,45440,1,1,0,244,8,0,0,1,0,183,45,9,6067083,6068342,315965949,327747550,7747550,9520189,756,-252450
1,0,1272,128,45696,1,1,0,244,8,0,0,1,0,228,45,9,6068397,6069656,315965949,327748026,7748026,9520774,756,-251974
1,0,1300,0,45952,1,1,0,244,8,0,1,1,0,0,46,9,6069711,6070998,315965949,327778381,7778381,9558075,756,-257816.9
1,0,1300,0,46208,1,1,0,244,8,0,1,1,0,46,46,9,6071053,6072340,315965949,327778873,7778873,9558679,756,-257324.9
1,0,1300,0,46464,1,1,0,244,8,0,1,1,0,92,46,9,6072395,6073682,315965949,327779357,7779357,9559274,756,-256840.9
1,0,1272,0,46720,1,1,0,244,8,0,1,1,0,138,45,9,6073737,6074996,315965949,327779842,7779842,9559870,756,-256355.9
1,0,1272,0,46976,1,1,0,244,8,0,1,1,0,183,45,9,6075051,6076310,315965949,327780326,7780326,9560465,756,-255871.9
1,0,1272,0,47232,1,1,0,244,8,0,1,1,0,228,45,9,6076365,6077624,315965949,327780802,7780802,9561049,756,-255395.9
1,0,1300,128,45952,1,1,0,244,8,0,1,1,0,0,46,9,6077679,6078966,315965949,327781298,7781298,9561659,756,-254899.9
1,0,1300,128,46208,1,1,0,244,8,0,1,1,0,46,46,9,6079021,6080308,315965949,327781791,7781791,9562265,756,-254406.9
1,0,1300,128,46464,1,1,0,244,8,0,1,1,0,92,46,9,6080363,6081650,315965949,327782275,7782275,9562860,756,-253922.9
1,0,1272,128,46720,1,1,0,244,8,0,1,1,0,138,45,9,6081705,6082964,315965949,327782759,7782759,9563454,756,-253438.9
1,0,1272,128,46976,1,1,0,244,8,0,1,1,0,183,45,9,6083019,6084278,315965949,327783243,7783243,9564049,756,-252954.9
1,0,1272,128,47232,1,1,0,244,8,0,1,1,0,228,45,9,6084333,6085592,315965949,327783719,7783719,9564634,756,-252478.9
1,0,1300,0,47488,1,1,0,244,8,0,2,1,0,0,46,9,6085647,6086934,315965949,327814074,7814074,9601934,756,-257801
1,0,1300,0,47744,1,1,0,244,8,0,2,1,0,46,46,9,6086989,6088276,315965949,327814567,7814567,9602540,756,-257308
1,0,1300,0,48000,1,1,0,244,8,0,2,1,0,92,46,9,6088331,6089618,315965949,327815051,7815051,9603135,756,-256824
1,0,1272,0,48256,1,1,0,244,8,0,2,1,0,138,45,9,6089673,6090932,315965949,327815535,7815535,9603729,756,-256340
1,0,1272,0,48512,1,1,0,244,8,0,2,1,0,183,45,9,6090987,6092246,315965949,327816019,7816019,9604324,756,-255856
1,0,1272,0,48768,1,1,0,244,8,0,2,1,0,228,45,9,6092301,6093560,315965949,327816495,7816495,9604909,756,-255380
1,0,1300,128,47488,1,1,0,244,8,0,2,1,0,0,46,9,6093615,6094902,315965949,327816992,7816992,9605520,756,-254883
1,0,1300,128,47744,1,1,0,244,8,0,2,1,0,46,46,9,6094957,6096244,315965949,327817484,7817484,9606124,756,-254391
1,0,1300,128,48000,1,1,0,244,8,0,2,1,0,92,46,9,6096299,6097586,315965949,327817968,7817968,9606719,756,-253907
1,0,1272,128,48256,1,1,0,244,8,0,2,1,0,138,45,9,6097641,6098900,315965949,327818452,7818452,9607314,756,-253423
1,0,1272,128,48512,1,1,0,244,8,0,2,1,0,183,45,9,6098955,6100214,315965949,327818937,7818937,9607910,756,-252938
1,0,1272,128,48768,1,1,0,244,8,0,2,1,0,228,45,9,6100269,6101528,315965949,327819413,7819413,9608495,756,-252462
1,0,1300,0,49024,1,1,0,244,8,0,3,1,0,0,46,9,6101583,6102870,315965949,327849719,7849719,9645735,756,-257833.1
1,0,1300,0,49280,1,1,0,244,8,0,3,1,0,46,46,9,6102925,6104212,315965949,327850211,7850211,9646339,756,-257341.1
1,0,1300,0,49536,1,1,0,244,8,0,3,1,0,92,46,9,6104267,6105554,315965949,327850695,7850695,9646934,756,-256857.1
1,0,1272,0,49792,1,1,0,244,8,0,3,1,0,138,45,9,6105609,6106868,315965949,327851180,7851180,9647530,756,-256372.1
1,0,1272,0,50048,1,1,0,244,8,0,3,1,0,183,45,9,6106923,6108182,315965949,327851664,7851664,9648125,756,-255888.1
1,0,1272,0,50304,1,1,0,244,8,0,3,1,0,228,45,9,6108237,6109496,315965949,327852140,7852140,9648710,756,-255412.1
1,0,1300,128,49024,1,1,0,244,8,0,3,1,0,0,46,9,6109551,6110838,315965949,327852636,7852636,9649319,756,-254916.1
1,0,1300,128,49280,1,1,0,244,8,0,3,1,0,46,46,9,6110893,6112180,315965949,327853129,7853129,9649925,756,-254423.1
1,0,1300,128,49536,1,1,0,244,8,0,3,1,0,92,46,9,6112235,6113522,315965949,327853613,7853613,9650520,756,-253939.1
1,0,1272,128,49792,1,1,0,244,8,0,3,1,0,138,45,9,6113577,6114836,315965949,327854097,7854097,9651114,756,-253455.1
1,0,1272,128,50048,1,1,0,244,8,0,3,1,0,183,45,9,6114891,6116150,315965949,327854585,7854585,9651714,756,-252967.1
1,0,1272,128,50304,1,1,0,244,8,0,3,1,0,228,45,9,6116205,6117464,315965949,327855061,7855061,9652299,756,-252491.1
1,0,1300,0,50560,1,1,0,244,8,0,4,1,0,0,46,9,6117519,6118806,315965949,327885461,7885461,9689654,756,-257768.2
1,0,1300,0,50816,1,1,0,244,8,0,4,1,0,46,46,9,6118861,6120148,315965949,327885953,7885953,9690259,756,-257276.2
1,0,1300,0,51072,1,1,0,244,8,0,4,1,0,92,46,9,6120203,6121490,315965949,327886437,7886437,9690854,756,-256792.2
1,0,1272,0,51328,1,1,0,244,8,0,4,1,0,138,45,9,6121545,6122804,315965949,327886922,7886922,9691450,756,-256307.2
1,0,1272,0,51584,1,1,0,244,8,0,4,1,0,183,45,9,6122859,6124118,315965949,327887406,7887406,9692044,756,-255823.2
1,0,1272,0,51840,1,1,0,244,8,0,4,1,0,228,45,9,6124173,6125432,315965949,327887882,7887882,9692629,756,-255347.2
1,0,1300,128,50560,1,1,0,244,8,0,4,1,0,0,46,9,6125487,6126774,315965949,327888378,7888378,9693239,756,-254851.2
1,0,1300,128,50816,1,1,0,244,8,0,4,1,0,46,46,9,6126829,6128116,315965949,327888871,7888871,9693845,756,-254358.2
1,0,1300,128,51072,1,1,0,244,8,0,4,1,0,92,46,9,6128171,6129458,315965949,327889355,7889355,9694439,756,-253874.2
1,0,1272,128,51328,1,1,0,244,8,0,4,1,0,138,45,9,6129513,6130772,315965949,327889839,7889839,9695034,756,-253390.2
1,0,1272,128,51584,1,1,0,244,8,0,4,1,0,183,45,9,6130827,6132086,315965949,327890323,7890323,9695629,756,-252906.2
1,0,1272,128,51840,1,1,0,244,8,0,4,1,0,228,45,9,6132141,6133400,315965949,327890799,7890799,9696214,756,-252430.2
1,0,1300,0,52096,1,1,0,244,8,0,5,1,0,0,46,9,6133455,6134742,315965949,327921154,7921154,9733514,756,-257752.3
1,0,1300,0,52352,1,1,0,244,8,0,5,1,0,46,46,9,6134797,6136084,315965949,327921647,7921647,9734120,756,-257259.3
1,0,1300,0,52608,1,1,0,244,8,0,5,1,0,92,46,9,6136139,6137426,315965949,327922131,7922131,9734715,756,-256775.3
1,0,1272,0,52864,1,1,0,244,8,0,5,1,0,138,45,9,6137481,6138740,315965949,327922615,7922615,9735309,756,-256291.3
1,0,1272,0,53120,1,1,0,244,8,0,5,1,0,183,45,9,6138795,6140054,315965949,327923099,7923099,9735904,756,-255807.3
1,0,1272,0,53376,1,1,0,244,8,0,5,1,0,228,45,9,6140109,6141368,315965949,327923575,7923575,9736489,756,-255331.3
1,0,1300,128,52096,1,1,0,244,8,0,5,1,0,0,46,9,6141423,6142710,315965949,327924072,7924072,9737100,756,-254834.3
1,0,1300,128,52352,1,1,0,244,8,0,5,1,0,46,46,9,6142765,6144052,315965949,327924564,7924564,9737704,756,-254342.3
1,0,1300,128,52608,1,1,0,244,8,0,5,1,0,92,46,9,6144107,6145394,315965949,327925048,7925048,9738299,756,-253858.3
1,0,1272,128,52864,1,1,0,244,8,0,5,1,0,138,45,9,6145449,6146708,315965949,327925533,7925533,9738895,756,-253373.3
1,0,1272,128,53120,1,1,0,244,8,0,5,1,0,183,45,9,6146763,6148022,315965949,327926017,7926017,9739490,756,-252889.3
1,0,1272,128,53376,1,1,0,244,8,0,5,1,0,228,45,9,6148077,6149336,315965949,327926493,7926493,9740075,756,-252413.3
1,0,1300,0,53632,1,1,0,244,8,0,6,1,0,0,46,9,6149391,6150678,315965949,327956848,7956848,9777375,756,-257735.3
1,0,1300,0,53888,1,1,0,244,8,0,6,1,0,46,46,9,6150733,6152020,315965949,327957340,7957340,9777979,756,-257243.3
1,0,1300,0,54144,1,1,0,244,8,0,6,1,0,92,46,9,6152075,6153362,315965949,327957824,7957824,9778574,756,-256759.3
1,0,1272,0,54400,1,1,0,244,8,0,6,1,0,138,45,9,6153417,6154676,315965949,327958308,7958308,9779169,756,-256275.3
1,0,1272,0,54656,1,1,0,244,8,0,6,1,0,183,45,9,6154731,6155990,315965949,327958793,7958793,9779765,756,-255790.3
1,0,1272,0,54912,1,1,0,244,8,0,6,1,0,228,45,9,6156045,6157304,315965949,327959269,7959269,9780350,756,-255314.3
1,0,1300,128,53632,1,1,0,244,8,0,6,1,0,0,46,9,6157359,6158646,315965949,327959765,7959765,9780959,756,-254818.3
1,0,1300,128,53888,1,1,0,244,8,0,6,1,0,46,46,9,6158701,6159988,315965949,327960257,7960257,9781564,756,-254326.3
1,0,1300,128,54144,1,1,0,244,8,0,6,1,0,92,46,9,6160043,6161330,315965949,327960742,7960742,9782160,756,-253841.3
1,0,1272,128,54400,1,1,0,244,8,0,6,1,0,138,45,9,6161385,6162644,315965949,327961226,7961226,9782755,756,-253357.3
1,0,1272,128,54656,1,1,0,244,8,0,6,1,0,183,45,9,6162699,6163958,315965949,327961710,7961710,9783349,756,-252873.3
1,0,1272,128,54912,1,1,0,244,8,0,6,1,0,228,45,9,6164013,6165272,315965949,327962186,7962186,9783934,756,-252397.3
1,0,1300,0,55168,1,1,0,244,8,0,7,1,0,0,46,9,6165327,6166614,315965949,327992443,7992443,9821114,756,-257817.4
1,0,1300,0,55424,1,1,0,244,8,0,7,1,0,46,46,9,6166669,6167956,315965949,327992936,7992936,9821720,756,-257324.4
1,0,1300,0,55680,1,1,0,244,8,0,7,1,0,92,46,9,6168011,6169298,315965949,327993420,7993420,9822314,756,-256840.4
1,0,1272,0,55936,1,1,0,244,8,0,7,1,0,138,45,9,6169353,6170612,315965949,327993904,7993904,9822909,756,-256356.4
1,0,1272,0,56192,1,1,0,244,8,0,7,1,0,183,45,9,6170667,6171926,315965949,327994388,7994388,9823504,756,-255872.4
1,0,1272,0,56448,1,1,0,244,8,0,7,1,0,228,45,9,6171981,6173240,315965949,327994864,7994864,9824089,756,-255396.4
1,0,1300,128,55168,1,1,0,244,8,0,7,1,0,0,46,9,6173295,6174582,315965949,327995361,7995361,9824700,756,-254899.4
1,0,1300,128,55424,1,1,0,244,8,0,7,1,0,46,46,9,6174637,6175924,315965949,327995853,7995853,9825304,756,-254407.4
1,0,1300,128,55680,1,1,0,244,8,0,7,1,0,92,46,9,6175979,6177266,315965949,327996337,7996337,9825899,756,-253923.4
1,0,1272,128,55936,1,1,0,244,8,0,7,1,0,138,45,9,6177321,6178580,315965949,327996822,7996822,9826495,756,-253438.4
1,0,1272,128,56192,1,1,0,244,8,0,7,1,0,183,45,9,6178635,6179894,315965949,327997306,7997306,9827090,756,-252954.4
1,0,1272,128,56448,1,1,0,244,8,0,7,1,0,228,45,9,6179949,6181208,315965949,327997782,7997782,9827675,756,-252478.4
1,0,1300,0,56704,1,1,0,244,8,0,8,1,0,0,46,9,6181263,6182550,315965949,328028137,8028137,9864975,756,-257800.5
1,0,1300,0,56960,1,1,0,244,8,0,8,1,0,46,46,9,6182605,6183892,315965949,328028629,8028629,9865579,756,-257308.5
1,0,1300,0,57216,1,1,0,244,8,0,8,1,0,92,46,9,6183947,6185234,315965949,328029113,8029113,9866174,756,-256824.5
1,0,1272,0,57472,1,1,0,244,8,0,8,1,0,138,45,9,6185289,6186548,315965949,328029597,8029597,9866769,756,-256340.5
1,0,1272,0,57728,1,1,0,244,8,0,8,1,0,183,45,9,6186603,6187862,315965949,328030082,8030082,9867365,756,-255855.5
1,0,1272,0,57984,1,1,0,244,8,0,8,1,0,228,45,9,6187917,6189176,315965949,328030558,8030558,9867950,756,-255379.5
1,0,1300,128,56704,1,1,0,244,8,0,8,1,0,0,46,9,6189231,6190518,315965949,328031054,8031054,9868559,756,-254883.5
1,0,1300,128,56960,1,1,0,244,8,0,8,1,0,46,46,9,6190573,6191860,315965949,328031547,8031547,9869165,756,-254390.5
1,0,1300,128,57216,1,1,0,244,8,0,8,1,0,92,46,9,6191915,6193202,315965949,328032031,8032031,9869760,756,-253906.5
1,0,1272,128,57472,1,1,0,244,8,0,8,1,0,138,45,9,6193257,6194516,315965949,328032515,8032515,9870354,756,-253422.5
1,0,1272,128,57728,1,1,0,244,8,0,8,1,0,183,45,9,6194571,6195830,315965949,328032999,8032999,9870949,756,-252938.5
1,0,1272,128,57984,1,1,0,244,8,0,8,1,0,228,45,9,6195885,6197144,315965949,328033475,8033475,9871534,756,-252462.5
1,0,1300,0,58240,1,1,0,244,8,0,9,1,0,0,46,9,6197199,6198486,315965949,328063781,8063781,9908774,756,-257833.6
1,0,1300,0,58496,1,1,0,244,8,0,9,1,0,46,46,9,6198541,6199828,315965949,328064274,8064274,9909380,756,-257340.6
1,0,1300,0,58752,1,1,0,244,8,0,9,1,0,92,46,9,6199883,6201170,315965949,328064758,8064758,9909975,756,-256856.6
1,0,1272,0,59008,1,1,0,244,8,0,9,1,0,138,45,9,6201225,6202484,315965949,328065242,8065242,9910569,756,-256372.6
1,0,1272,0,59264,1,1,0,244,8,0,9,1,0,183,45,9,6202539,6203798,315965949,328065726,8065726,9911164,756,-255888.6
1,0,1272,0,59520,1,1,0,244,8,0,9,1,0,228,45,9,6203853,6205112,315965949,328066202,8066202,9911749,756,-255412.6
1,0,1300,128,58240,1,1,0,244,8,0,9,1,0,0,46,9,6205167,6206454,315965949,328066699,8066699,9912360,756,-254915.6
1,0,1300,128,58496,1,1,0,244,8,0,9,1,0,46,46,9,6206509,6207796,315965949,328067191,8067191,9912964,756,-254423.6
1,0,1300,128,58752,1,1,0,244,8,0,9,1,0,92,46,9,6207851,6209138,315965949,328067675,8067675,9913559,756,-253939.6
1,0,1272,128,59008,1,1,0,244,8,0,9,1,0,138,45,9,6209193,6210452,315965949,328068159,8068159,9914154,756,-253455.6
1,0,1272,128,59264,1,1,0,244,8,0,9,1,0,183,45,9,6210507,6211766,315965949,328068644,8068644,9914750,756,-252970.6
1,0,1272,128,59520,1,1,0,244,8,0,9,1,0,228,45,9,6211821,6213080,315965949,328069120,8069120,9915335,756,-252494.6
1,0,1300,0,59776,1,1,0,244,8,0,10,1,0,0,46,9,6213135,6214422,315965949,328099475,8099475,9952635,756,-257816.7
1,0,1300,0,60032,1,1,0,244,8,0,10,1,0,46,46,9,6214477,6215764,315965949,328099967,8099967,9953239,756,-257324.7
1,0,1300,0,60288,1,1,0,244,8,0,10,1,0,92,46,9,6215819,6217106,315965949,328100451,8100451,9953834,756,-256840.7
1,0,1272,0,60544,1,1,0,244,8,0,10,1,0,138,45,9,6217161,6218420,315965949,328100935,8100935,9954429,756,-256356.7
1,0,1272,0,60800,1,1,0,244,8,0,10,1,0,183,45,9,6218475,6219734,315965949,328101420,8101420,9955025,756,-255871.7
1,0,1272,0,61056,1,1,0,244,8,0,10,1,0,228,45,9,6219789,6221048,315965949,328101896,8101896,9955610,756,-255395.7
1,0,1300,128,59776,1,1,0,244,8,0,10,1,0,0,46,9,6221103,6222390,315965949,328102392,8102392,9956219,756,-254899.7
1,0,1300,128,60032,1,1,0,244,8,0,10,1,0,46,46,9,6222445,6223732,315965949,328102884,8102884,9956824,756,-254407.7
1,0,1300,128,60288,1,1,0,244,8,0,10,1,0,92,46,9,6223787,6225074,315965949,328103369,8103369,9957420,756,-253922.7
1,0,1272,128,60544,1,1,0,244,8,0,10,1,0,138,45,9,6225129,6226388,315965949,328103853,8103853,9958015,756,-253438.7
1,0,1272,128,60800,1,1,0,244,8,0,10,1,0,183,45,9,6226443,6227702,315965949,328104337,8104337,9958609,756,-252954.7
1,0,1272,128,61056,1,1,0,244,8,0,10,1,0,228,45,9,6227757,6229016,315965949,328104813,8104813,9959194,756,-252478.7
1,0,1300,0,61312,1,1,0,244,8,0,11,1,0,0,46,9,6229231,6230518,315965949,328135168,8135168,9996494,756,-257800.8
1,0,1300,0,61568,1,1,0,244,8,0,11,1,0,46,46,9,6230573,6231860,315965949,328135660,8135660,9997099,756,-257308.8
1,0,1300,0,61824,1,1,0,244,8,0,11,1,0,92,46,9,6231915,6233202,315965949,328136145,8136145,9997695,756,-256823.8
1,0,1272,0,62080,1,1,0,244,8,0,11,1,0,138,45,9,6233257,6234516,315965949,328136629,8136629,9998290,756,-256339.8
1,0,1272,0,62336,1,1,0,244,8,0,11,1,0,183,45,9,6234571,6235830,315965949,328137113,8137113,9998884,756,-255855.8
1,0,1272,0,62592,1,1,0,244,8,0,11,1,0,228,45,9,6235885,6237144,315965949,328137589,8137589,9999469,756,-255379.8
1,0,1300,128,61312,1,1,0,244,8,0,11,1,0,0,46,9,6237199,6238486,315965949,328138085,8138085,10000079,756,-254883.8
1,0,1300,128,61568,1,1,0,244,8,0,11,1,0,46,46,9,6238541,6239828,315965949,328138582,8138582,10000690,756,-254386.8
1,0,1300,128,61824,1,1,0,244,8,0,11,1,0,92,46,9,6239883,6241170,315965949,328139066,8139066,10001284,756,-253902.8
1,0,1272,128,62080,1,1,0,244,8,0,11,1,0,138,45,9,6241225,6242484,315965949,328139550,8139550,10001879,756,-253418.8
1,0,1272,128,62336,1,1,0,244,8,0,11,1,0,183,45,9,6242539,6243798,315965949,328140034,8140034,10002474,756,-252934.8
1,0,1272,128,62592,1,1,0,244,8,0,11,1,0,228,45,9,6243853,6245112,315965949,328140511,8140511,10003060,756,-252457.8
1,0,1300,0,62848,1,1,0,244,8,0,12,1,0,0,46,9,6245167,6246454,315965949,328170861,8170861,10040354,756,-257784.8
1,0,1300,0,63104,1,1,0,244,8,0,12,1,0,46,46,9,6246509,6247796,315965949,328171354,8171354,10040960,756,-257291.8
1,0,1300,0,63360,1,1,0,244,8,0,12,1,0,92,46,9,6247851,6249138,315965949,328171838,8171838,10041555,756,-256807.8
1,0,1272,0,63616,1,1,0,244,8,0,12,1,0,138,45,9,6249193,6250452,315965949,328172322,8172322,10042149,756,-256323.8
1,0,1272,0,63872,1,1,0,244,8,0,12,1,0,183,45,9,6250507,6251766,315965949,328172806,8172806,10042744,756,-255839.8
1,0,1272,0,64128,1,1,0,244,8,0,12,1,0,228,45,9,6251821,6253080,315965949,328173282,8173282,10043329,756,-255363.8
1,0,1300,128,62848,1,1,0,244,8,0,12,1,0,0,46,9,6253135,6254422,315965949,328173779,8173779,10043940,756,-254866.8
1,0,1300,128,63104,1,1,0,244,8,0,12,1,0,46,46,9,6254477,6255764,315965949,328174271,8174271,10044544,756,-254374.8
1,0,1300,128,63360,1,1,0,244,8,0,12,1,0,92,46,9,6255819,6257106,315965949,328174755,8174755,10045139,756,-253890.8
1,0,1272,128,63616,1,1,0,244,8,0,12,1,0,138,45,9,6257161,6258420,315965949,328175240,8175240,10045735,756,-253405.8
1,0,1272,128,63872,1,1,0,244,8,0,12,1,0,183,45,9,6258475,6259734,315965949,328175724,8175724,10046330,756,-252921.8
1,0,1272,128,64128,1,1,0,244,8,0,12,1,0,228,45,9,6259789,6261048,315965949,328176200,8176200,10046915,756,-252445.8
1,0,1300,0,64384,1,1,0,244,8,0,13,1,0,0,46,9,6261103,6262390,315965949,328206604,8206604,10084275,756,-257718.9
